*********	*********	*********	*********	*********	*********	*********	*********	*********
ID SOLICITACAO	DATA SOLICITACAO	NOME CLIENTE	SOBRENOME CLIENTE	UF CLIENTE/CIDADE	DEPARTAMENTO	SKU/PRODUTO/CARACTERISTICAS	NUM NF/VALOR NF	REGIAO
495848	7*10*2019	Gabriel	Barcelos_Santana	Amapa/Santana	         Eletrônicos	ST56/SmartTV-4k52pol	855763649-6074,38	Norte
*********	*********	*********	*********	*********	*********	*********	*********	*********
872633	15*6*2019	Bianca	Annenberg_Sampaio	Bahia/Camaçari	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	889592781-2182,42	Nordeste
890382	3*3*2019	Ana	Novaes_Timberg	Bahia/Feira de Santana	        Eletrônicos	SP13/Celular-4G64GB	896391315-3028,9	Nordeste
290964	20*8*2019	João Pedro	Fagundes_Moscovis	Bahia/Feira de Santana	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	819646529-2182,42	Nordeste
723014	2*4*2019	Bernardo	Lafaiete_Falabella	Bahia/Feira de Santana	       Eletrodoméstico	LR13/Lavadora-12kg110V	824427748-2675,99	Nordeste
564664	14*8*2019	Vitor	Abravanel_Drummond	Bahia/Itabuna	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	821668240-2182,42	Nordeste
213102	18*2*2019	Victor_Hugo	Chapelin_Johnson	Bahia/Itabuna	         Eletrônicos	ST88/SmartTV-FullHD32pol	831678524-3628,63	Nordeste
649808	27*7*2019	Isabella	Marinho_Reymond	Bahia/Itabuna	          Eletrônicos	NT9X/Notebook-i78GB1TB	866898516-4896,53	Nordeste
679871	1*1*2019	Ana_Laura	Lessa_Steves	Bahia/Salvador	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	847376676-5899,36	Nordeste
120084	9*9*2019	Benício	Assunção_Evelyn	Bahia/Salvador	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	876989734-2473,37	Nordeste
585213	3*12*2019	Maria_Cecília	Lombardi_Fernandes	Bahia/Salvador	          Eletrônicos	NT9X/Notebook-i78GB1TB	819832509-4896,53	Nordeste
332442	30*1*2019	Maria_Clara	Steves_Alves	Bahia/Vitória da Conquista	           Eletrodoméstico	52SB/Fogão-4Bocas220V	816413722-966,24	Nordeste
443270	11*5*2019	Luiz_Henrique	Moraes_Assunção	Bahia/Vitória da Conquista	          Eletrônicos	NT8F/Notebook-i55GB500GB	819319341-3582,23	Nordeste
393698	12*5*2019	Maria_Júlia	Figueiredo_Lafaiete	Bahia/Vitória da Conquista	                   Eletrônicos	TB47/Tablet-9,6pol	856910741-1471,23	Nordeste
750646	20*6*2019	Maria_Eduarda	Close_Guimarães	Bahia/Vitória da Conquista	        Eletrônicos	SP13/Celular-4G64GB	886371118-3028,9	Nordeste
763079	15*4*2019	Cecília	Rios_Muniz	Bahia/Vitória da Conquista	                   Eletroportateis	CF16/Cafeteira-smartCafe	885946705-552,5	Nordeste
716318	29*4*2019	Ana Luiza	Barros_Moraes	Bahia/Vitória da Conquista	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	822839469-1467,6	Nordeste
539836	8*5*2019	Helena	Schmütz_Carvalho	Bahia/Vitória da Conquista	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	859252619-2564,12	Nordeste
570442	7*9*2019	João Miguel	Dantas_Lafaiete	Bahia/Vitória da Conquista	                   Eletroportateis	CF67/Cafeteira-convencional	899181249-105,51	Nordeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
221550	13*3*2019	Maria Eduarda	Timberg_Carvalho	Ceara/Caucaia	              Eletroportateis	FP02/Ferro de passar-300Wvapor	875404795-134,72	Nordeste
267763	31*8*2019	Maria Fernanda	Torres_Barros	Ceara/Caucaia	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	873804271-5899,36	Nordeste
687076	21*2*2019	Lucca	Assunção_Vilela	Ceara/Caucaia	              Eletroportateis	FP02/Ferro de passar-300Wvapor	860212914-134,72	Nordeste
768043	15*12*2019	Joaquim	Timberg_Close	Ceara/Caucaia	              Eletroportateis	FP32/Ferro de passar-500Wvapor	865413950-552,42	Nordeste
580290	22*6*2019	Lorena	Assunção_Drummond	Ceara/Fortaleza	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	854988343-2564,12	Nordeste
500527	8*1*2019	Victor_Hugo	Sheherazade_Fagundes	Ceara/Fortaleza	                   Eletroportateis	CF16/Cafeteira-smartCafe	897912541-552,5	Nordeste
109331	16*7*2019	Thiago	Gonçalves_Barros	Ceara/Juazeiro do Norte	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	892314676-2182,42	Nordeste
555089	7*10*2019	Ana Luiza	Mazzaropi_Alencar	Ceara/Juazeiro do Norte	           Eletrodoméstico	52SB/Fogão-4Bocas220V	864238970-966,24	Nordeste
902912	12*12*2019	Yasmin	Duarte_Lafaiete	Ceara/Juazeiro do Norte	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	846012052-2473,37	Nordeste
333265	9*11*2019	Giovanna	Monteiro_Abravanel	Ceara/Maracanaú	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	865166917-5899,36	Nordeste
735606	20*1*2019	João Miguel	Bastos_Guimarães	Ceara/Maracanaú	          Eletrônicos	NT9X/Notebook-i78GB1TB	874805647-4896,53	Nordeste
460165	8*6*2019	Maria Alice	Bastos_Barros	Ceara/Maracanaú	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	833840473-1467,6	Nordeste
679671	24*8*2019	João	Barros_Lins	Ceara/Sobral	                   Eletrônicos	TB47/Tablet-9,6pol	877659706-1471,23	Nordeste
347879	10*10*2019	Esther	Falabella_Kannenberg	Ceara/Sobral	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	856243944-2182,42	Nordeste
863391	25*11*2019	Lara	Meneghel_Sampaio	Ceara/Sobral	                   Eletroportateis	CF67/Cafeteira-convencional	869447662-105,51	Nordeste
506860	1*11*2019	Ana Júlia	Resende_Andrade	Ceara/Sobral	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	880064956-2182,42	Nordeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
892251	9*7*2019	Bernardo	Riche_Ferrari	Distrito Federal/Brasília	                   Eletroportateis	CF16/Cafeteira-smartCafe	834081134-552,5	Centro-Oeste
218805	17*9*2019	Luiz_Gustavo	Lins_Maldonado	Distrito Federal/Brasília	          Eletrônicos	NT9X/Notebook-i78GB1TB	836113995-4896,53	Centro-Oeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
111891	25*9*2019	Cecília	Carvalho_Lombardi	Espirito Santo/Cachoeira de Itapemirim	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	897765692-1467,6	Sudeste
533546	16*12*2019	Thiago	Alencar_Antunes	Espirito Santo/Cachoeira de Itapemirim	         Eletrônicos	ST56/SmartTV-4k52pol	842919251-6074,38	Sudeste
193604	10*3*2019	Pietro	D’Ávila_Lombardi	Espirito Santo/Cachoeira de Itapemirim	Eletroportateis	LQ12/Liquidificador-5velocidades	841588783-588,82	Sudeste
714772	14*1*2019	Davi_Miguel	Gonçalves_Kannenberg	Espirito Santo/Cariacica	         Eletrônicos	ST88/SmartTV-FullHD32pol	898387509-3628,63	Sudeste
195769	25*4*2019	Maria_Alice	Barros_Meneghel	Espirito Santo/Cariacica	                   Eletroportateis	CF16/Cafeteira-smartCafe	858025002-552,5	Sudeste
177982	27*9*2019	Vitor	Montenegro_Liberato	Espirito Santo/Cariacica	              Eletroportateis	FP32/Ferro de passar-500Wvapor	865896240-552,42	Sudeste
620971	21*6*2019	Maria Eduarda	Schoemberger_Schumacher	Espirito Santo/Serra	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	828428567-1467,6	Sudeste
781251	4*9*2019	Samuel	Santana_Campos	Espirito Santo/Serra	                   Eletroportateis	CF67/Cafeteira-convencional	849457696-105,51	Sudeste
773529	22*10*2019	Maria_Eduarda	Lafaiete_Moraes	Espirito Santo/Serra	                   Eletroportateis	CF16/Cafeteira-smartCafe	815325505-552,5	Sudeste
533246	10*7*2019	Lívia	Menezes_Menezes	Espirito Santo/Vila Velha	           Eletrodoméstico	52SB/Fogão-4Bocas220V	825455295-966,24	Sudeste
882821	9*7*2019	Maria_Clara	Alves_Monteiro	Espirito Santo/Vila Velha	                   Eletroportateis	CF16/Cafeteira-smartCafe	875754908-552,5	Sudeste
335186	9*9*2019	Manuela	Martins_Close	Espirito Santo/Vila Velha	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	827189376-2473,37	Sudeste
634296	27*1*2019	Isis	Ferraz_Fernandes	Espirito Santo/Vitória	           Eletrodoméstico	52SB/Fogão-4Bocas220V	856198065-966,24	Sudeste
441315	28*3*2019	Helena	Andrade_Alves	Espirito Santo/Vitória	          Eletrônicos	NT9X/Notebook-i78GB1TB	873578432-4896,53	Sudeste
381095	19*9*2019	Ana Júlia	Ribeiro_Müller	Espirito Santo/Vitória	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	864472748-2564,12	Sudeste
211262	1*6*2019	Nicole	Vargas_D’Ávila	Espirito Santo/Vitória	          Eletrônicos	NT9X/Notebook-i78GB1TB	827143757-4896,53	Sudeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
899949	18*2*2019	Letícia	Roriz_Medeiros	Goias/Anapólis	        Eletrônicos	SP13/Celular-4G64GB	845401774-3028,9	Centro-Oeste
769211	18*2*2019	Sarah	Bial_Figueiredo	Goias/Aparecida de Goiânia	                   Eletrônicos	TB47/Tablet-9,6pol	834920361-1471,23	Centro-Oeste
573187	3*8*2019	Davi_Luiz	Meneghel_Novaes	Goias/Aparecida de Goiânia	              Eletroportateis	FP02/Ferro de passar-300Wvapor	839784590-134,72	Centro-Oeste
642200	4*5*2019	Clara	Kannenberg_Alves	Goias/Aparecida de Goiânia	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	892797570-1467,6	Centro-Oeste
439328	12*9*2019	Francisco	Evelyn_Timberg	Goias/Aparecida de Goiânia	        Eletrônicos	SP3X/Celular-4GB128GB	867403366-4821,03	Centro-Oeste
761894	13*3*2019	Isabella	Annenberg_Sanches	Goias/Goiânia	          Eletrônicos	NT9X/Notebook-i78GB1TB	845868299-4896,53	Centro-Oeste
272076	17*1*2019	Bryan	Werneck_Menezes	Goias/Goiânia	                   Eletroportateis	CF67/Cafeteira-convencional	893653308-105,51	Centro-Oeste
203225	5*3*2019	Davi_Miguel	Barcelos_Liberato	Goias/Goiânia	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	885611301-2473,37	Centro-Oeste
883636	16*5*2019	Pedro	Maldonado_Maldonado	Goias/Goiânia	              Eletroportateis	FP02/Ferro de passar-300Wvapor	840182553-134,72	Centro-Oeste
490558	29*5*2019	Nicole	Schoemberger_Noronha	Goias/Goiânia	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	832983546-1467,6	Centro-Oeste
218453	16*11*2019	Felipe	Johnson_Gomes	Goias/Goiânia	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	892005410-1581,03	Centro-Oeste
569835	20*12*2019	Luiz_Gustavo	Sheherazade_Drummond	Goias/Goiânia	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	847180859-1467,6	Centro-Oeste
500351	22*1*2019	Gabriela	Johnson_Alves	Goias/Luziânia	         Eletrônicos	ST88/SmartTV-FullHD32pol	830597379-3628,63	Centro-Oeste
284395	14*6*2019	Davi Lucca	Sheherazade_Dolabella	Goias/Luziânia	              Eletroportateis	FP32/Ferro de passar-500Wvapor	829109499-552,42	Centro-Oeste
831875	11*9*2019	Maria	Antunes_Resende	Goias/Luziânia	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	873092140-2473,37	Centro-Oeste
168470	14*9*2019	Yasmin	Lambertini_Menezes	Goias/Luziânia	        Eletrônicos	SP13/Celular-4G64GB	888458918-3028,9	Centro-Oeste
483788	12*2*2019	Vicente	Gimenez_Noronha	Goias/Luziânia	        Eletrônicos	SP13/Celular-4G64GB	835473429-3028,9	Centro-Oeste
868828	2*8*2019	Catarina	Schumacher_Moura	Goias/Luziânia	                   Eletroportateis	CF67/Cafeteira-convencional	845862855-105,51	Centro-Oeste
468459	25*5*2019	Ana Beatriz	Sheherazade_Schmütz	Goias/Rio Verde	         Eletrônicos	ST56/SmartTV-4k52pol	855816972-6074,38	Centro-Oeste
483779	15*8*2019	Isabelly	Ferrari_Ganzarolli	Goias/Rio Verde	        Eletrônicos	SP13/Celular-4G64GB	896518416-3028,9	Centro-Oeste
347870	23*12*2019	Ana_Laura	Evelyn_Evelyn	Goias/Rio Verde	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	897217634-1467,6	Centro-Oeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
595137	12*9*2019	Luiza	Evelyn_Barcelos	Maranhao/Caxias	          Eletrônicos	NT9X/Notebook-i78GB1TB	839746281-4896,53	Nordeste
478084	8*5*2019	Miguel	Guimarães_Assunção	Maranhao/Imperatriz	                   Eletrônicos	TB47/Tablet-9,6pol	881899036-1471,23	Nordeste
308147	13*5*2019	Giovanna	Alencar_Timberg	Maranhao/Imperatriz	          Eletrônicos	NT9X/Notebook-i78GB1TB	850077792-4896,53	Nordeste
221144	1*7*2019	Pedro Henrique	Chapelin_Riche	Maranhao/Imperatriz	       Eletrodoméstico	LR13/Lavadora-12kg110V	872203502-2675,99	Nordeste
716688	17*7*2019	Laura	Bial_Duarte	Maranhao/Imperatriz	Eletroportateis	LQ67/Liquidificador-3velocidades	872445484-302,01	Nordeste
492494	4*8*2019	Clara	Lombardi_Andrade	Maranhao/Imperatriz	          Eletrônicos	NT9X/Notebook-i78GB1TB	828085551-4896,53	Nordeste
266424	16*10*2019	Francisco	Lafaiete_Gonçalves	Maranhao/Imperatriz	           Eletrodoméstico	52SB/Fogão-4Bocas220V	832538390-966,24	Nordeste
645784	9*2*2019	Felipe	Riche_Andrade	Maranhao/São José do Ribamar	              Eletroportateis	FP32/Ferro de passar-500Wvapor	824808149-552,42	Nordeste
376480	24*9*2019	Pedro Henrique	Ganzarolli_Maldonado	Maranhao/São José do Ribamar	       Eletrodoméstico	LR13/Lavadora-12kg110V	824645731-2675,99	Nordeste
181464	22*1*2019	Ana Júlia	Carvalho_Lombardi	Maranhao/São José do Ribamar	              Eletroportateis	FP32/Ferro de passar-500Wvapor	850686920-552,42	Nordeste
303754	25*10*2019	Bianca	Falabella_Figueiredo	Maranhao/São José do Ribamar	Eletroportateis	LQ67/Liquidificador-3velocidades	895164129-302,01	Nordeste
126691	23*2*2019	Isis	Reymond_Bastos	Maranhao/São Luís	              Eletroportateis	FP32/Ferro de passar-500Wvapor	888070031-552,42	Nordeste
788748	17*1*2019	Caio	Dolabella_Alves	Maranhao/Timon	        Eletrônicos	SP13/Celular-4G64GB	865214468-3028,9	Nordeste
569795	24*3*2019	Luiza	Alencar_Dieckmann	Maranhao/Timon	         Eletrônicos	ST88/SmartTV-FullHD32pol	887237854-3628,63	Nordeste
306653	25*10*2019	Vicente	Andrade_Martins	Maranhao/Timon	Eletroportateis	LQ67/Liquidificador-3velocidades	881720702-302,01	Nordeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
474652	27*2*2019	Luiza	Guimarães_Meneghel	Minas Gerais/Belo Horizonte	         Eletrônicos	ST56/SmartTV-4k52pol	846477825-6074,38	Sudeste
341217	29*10*2019	João Miguel	Sanches_Bittencourt	Minas Gerais/Belo Horizonte	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	834721476-1581,03	Sudeste
584553	2*3*2019	Pedro Henrique	Evelyn_Cavalcante	Minas Gerais/Belo Horizonte	        Eletrônicos	SP13/Celular-4G64GB	883431619-3028,9	Sudeste
752905	23*6*2019	Enzo	Dieckmann_Abravanel	Minas Gerais/Betim	          Eletrônicos	NT8F/Notebook-i55GB500GB	830365994-3582,23	Sudeste
112024	2*12*2019	Pedro_novo	Albuquerque_Carvalho	Minas Gerais/Betim	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	859301601-2473,37	Sudeste
181337	2*12*2019	Victor_Hugo	Cavalcante_Cavalcante	Minas Gerais/Betim	          Eletrônicos	NT9X/Notebook-i78GB1TB	876670775-4896,53	Sudeste
492068	15*7*2019	Bryan	Schoemberger_Lessa	Minas Gerais/Betim	       Eletrodoméstico	LR13/Lavadora-12kg110V	868624062-2675,99	Sudeste
816463	22*11*2019	Gabriela	Rios_Marinho	Minas Gerais/Betim	         Eletrônicos	ST88/SmartTV-FullHD32pol	870361989-3628,63	Sudeste
379044	7*4*2019	Joaquim	Marinho_Sheherazade	Minas Gerais/Contagem	         Eletrônicos	ST88/SmartTV-FullHD32pol	827657272-3628,63	Sudeste
759950	1*2*2019	Larissa	Schumacher_Martins	Minas Gerais/Juiz de Fora	         Eletrônicos	ST88/SmartTV-FullHD32pol	880797024-3628,63	Sudeste
134902	25*6*2019	Pedro	Gimenez_Giácomo	Minas Gerais/Juiz de Fora	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	866444828-2473,37	Sudeste
851478	21*7*2019	Letícia	Reymond_Boaventura	Minas Gerais/Juiz de Fora	                   Eletroportateis	CF16/Cafeteira-smartCafe	853932526-552,5	Sudeste
765058	20*10*2019	Bryan	Dolabella_Gimenez	Minas Gerais/Uberlândia	        Eletrônicos	SP3X/Celular-4GB128GB	842666507-4821,03	Sudeste
805042	12*11*2019	Emanuel	Reymond_Santana	Minas Gerais/Uberlândia	        Eletrônicos	SP3X/Celular-4GB128GB	823978732-4821,03	Sudeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
224731	13*3*2019	Valentina	Campos_Alves	Mato Grosso do Sul/Campo Grande	                   Eletrônicos	TB47/Tablet-9,6pol	871271892-1471,23	Centro-Oeste
799264	27*6*2019	Henrique	Riche_Duarte	Mato Grosso do Sul/Campo Grande	                   Eletroportateis	CF67/Cafeteira-convencional	875150530-105,51	Centro-Oeste
475121	17*5*2019	Murilo	Marinho_Dieckmann	Mato Grosso do Sul/Campo Grande	        Eletrônicos	SP13/Celular-4G64GB	822363096-3028,9	Centro-Oeste
725085	11*8*2019	Amanda	Moura_Hickmann	Mato Grosso do Sul/Campo Grande	Eletroportateis	LQ67/Liquidificador-3velocidades	869369272-302,01	Centro-Oeste
562990	21*8*2019	Manuela	Bonner_Barcelos	Mato Grosso do Sul/Campo Grande	                   Eletrônicos	TB7A/Tablet-7,5pol	890151803-844,65	Centro-Oeste
538162	4*7*2019	Isis	Liberato_Moscovis	Mato Grosso do Sul/Corumbá	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	857118745-2473,37	Centro-Oeste
