*********	*********	*********	*********	*********	*********	*********	*********	*********
ID SOLICITACAO	DATA SOLICITACAO	NOME CLIENTE	SOBRENOME CLIENTE	UF CLIENTE/CIDADE	DEPARTAMENTO	SKU/PRODUTO/CARACTERISTICAS	NUM NF/VALOR NF	REGIAO
127527	11*7*2019	João	Lombardi_Falabella	Amazonas/Coari	       Eletrodoméstico	LR13/Lavadora-12kg110V	894287823-2675,99	Norte
810156	30*12*2019	Letícia	Silverstone_Johnson	Amazonas/Coari	          Eletrônicos	NT9X/Notebook-i78GB1TB	866403005-4896,53	Norte
820844	1*5*2019	Ana Beatriz	Bongiovanni_Ganzarolli	Amazonas/Itacoatiara	        Eletrônicos	SP13/Celular-4G64GB	871507160-3028,9	Norte
139994	26*1*2019	Vinicius	Boaventura_Annenberg	Amazonas/Itacoatiara	              Eletroportateis	FP02/Ferro de passar-300Wvapor	826658926-134,72	Norte
575775	10*9*2019	Bernardo	Schmütz_Barcelos	Amazonas/Itacoatiara	              Eletroportateis	FP32/Ferro de passar-500Wvapor	898050666-552,42	Norte
299416	7*2*2019	Marina	Kannenberg_Bonner	Amazonas/Manacapuru	        Eletrônicos	SP3X/Celular-4GB128GB	858447869-4821,03	Norte
190771	12*2*2019	Maria_Clara	Müller_Sheherazade	Amazonas/Manacapuru	           Eletrodoméstico	52SB/Fogão-4Bocas220V	833932230-966,24	Norte
692747	9*3*2019	Enrico	Alencar_Lombardi	Amazonas/Manacapuru	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	873561061-1581,03	Norte
229631	27*12*2019	Ana Júlia	Resende_Werneck	Amazonas/Manacapuru	                   Eletroportateis	CF16/Cafeteira-smartCafe	860869092-552,5	Norte
475821	26*2*2019	Lívia	Hickmann_Dantas	Amazonas/Manaus	         Eletrônicos	ST56/SmartTV-4k52pol	846699483-6074,38	Norte
338636	10*11*2019	Heloísa	Maldonado_Alencar	Amazonas/Manaus	                   Eletrônicos	TB47/Tablet-9,6pol	898523551-1471,23	Norte
656636	7*8*2019	Bryan	Vilela_Alves	Amazonas/Manaus	                   Eletroportateis	CF67/Cafeteira-convencional	856675559-105,51	Norte
554071	17*10*2019	Daniel	Gimenez_Montenegro	Amazonas/Parintins	         Eletrônicos	ST56/SmartTV-4k52pol	886841677-6074,38	Norte
756892	19*10*2019	Yasmin	Schoemberger_Schmütz	Amazonas/Parintins	Eletroportateis	LQ67/Liquidificador-3velocidades	881403532-302,01	Norte
701372	10*1*2019	Vitória	Kannenberg_Monteiro	Amazonas/Parintins	         Eletrônicos	ST88/SmartTV-FullHD32pol	849481684-3628,63	Norte
*********	*********	*********	*********	*********	*********	*********	*********	*********
460706	9*5*2019	Arthur_Miguel	Lins_Schoemberger	Amapa/Laranjal do Jari	                   Eletrônicos	TB47/Tablet-9,6pol	892542111-1471,23	Norte
180905	19*10*2019	Davi Lucca	Steves_Gimenez	Amapa/Laranjal do Jari	                   Eletrônicos	TB47/Tablet-9,6pol	843335115-1471,23	Norte
868596	6*12*2019	Caio	Barcellos_Antunes	Amapa/Laranjal do Jari	Eletroportateis	LQ12/Liquidificador-5velocidades	836633008-588,82	Norte
416145	10*8*2019	Rebeca	Gomes_Bernardi	Amapa/Macapá	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	814311303-1581,03	Norte
579010	17*11*2019	Luiz_Miguel	Ribeiro_Dolabella	Amapa/Mazagão	Eletroportateis	LQ12/Liquidificador-5velocidades	844270845-588,82	Norte
157749	8*9*2019	Enzo Gabriel	Boaventura_Andrade	Amapa/Mazagão	         Eletrônicos	ST88/SmartTV-FullHD32pol	839229366-3628,63	Norte
823765	14*9*2019	Alice	Barcellos_Sanches	Amapa/Oiapoque	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	878282310-2473,37	Norte
402203	17*12*2019	João Lucas	Sampaio_Bernardi	Amapa/Oiapoque	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	852199961-5899,36	Norte
275744	22*10*2019	Ana_Luiza	Lambertini_Arantes	Amapa/Santana	              Eletroportateis	FP32/Ferro de passar-500Wvapor	857380830-552,42	Norte
*********	*********	*********	*********	*********	*********	*********	*********	*********
117608	11*7*2019	Laura	Moscovis_Martins	Bahia/Camaçari	           Eletrodoméstico	52SB/Fogão-4Bocas220V	821092092-966,24	Nordeste
303142	14*8*2019	Amanda	Silverstone_Menezes	Bahia/Camaçari	Eletroportateis	LQ12/Liquidificador-5velocidades	834048138-588,82	Nordeste
418004	7*7*2019	Thomas	Castro_Bastos	Bahia/Camaçari	          Eletrônicos	NT9X/Notebook-i78GB1TB	898031264-4896,53	Nordeste
504363	23*1*2019	Giovanna	Castro_Moraes	Bahia/Feira de Santana	                   Eletrônicos	TB47/Tablet-9,6pol	820697841-1471,23	Nordeste
247694	3*4*2019	Joaquim	Bittencourt_Meneghel	Bahia/Feira de Santana	        Eletrônicos	SP13/Celular-4G64GB	865742867-3028,9	Nordeste
476721	7*8*2019	Enrico	Barros_Antunes	Bahia/Itabuna	Eletroportateis	LQ12/Liquidificador-5velocidades	825569640-588,82	Nordeste
614569	21*12*2019	Bernardo	Assunção_Bongiovanni	Bahia/Itabuna	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	895741116-2473,37	Nordeste
427058	11*2*2019	Valentina	Marinho_Medeiros	Bahia/Itabuna	        Eletrônicos	SP3X/Celular-4GB128GB	885725713-4821,03	Nordeste
514342	23*7*2019	Miguel	Vasconcelos_Arantes	Bahia/Itabuna	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	846439648-2182,42	Nordeste
259294	12*3*2019	Sarah	Falabella_Castro	Bahia/Salvador	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	899982904-2182,42	Nordeste
830936	12*12*2019	Maria_Clara	Timberg_Dolabella	Bahia/Salvador	                   Eletrônicos	TB7A/Tablet-7,5pol	863788285-844,65	Nordeste
767686	24*12*2019	Maria Fernanda	Annenberg_Carvalho	Bahia/Salvador	         Eletrônicos	ST88/SmartTV-FullHD32pol	873301806-3628,63	Nordeste
137314	19*1*2019	Arthur	Duarte_Castro	Bahia/Vitória da Conquista	          Eletrônicos	NT9X/Notebook-i78GB1TB	883127735-4896,53	Nordeste
107503	17*5*2019	Marina	Ribeiro_Lafaiete	Bahia/Vitória da Conquista	           Eletrodoméstico	52SB/Fogão-4Bocas220V	826080648-966,24	Nordeste
595280	19*5*2019	Maria Eduarda	Drummond_Sanches	Bahia/Vitória da Conquista	        Eletrônicos	SP3X/Celular-4GB128GB	829516389-4821,03	Nordeste
568518	28*5*2019	Pietro	Schmütz_Ganzarolli	Bahia/Vitória da Conquista	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	871052764-2564,12	Nordeste
895555	25*7*2019	Lucca	Hickmann_Ganzarolli	Bahia/Vitória da Conquista	          Eletrônicos	NT9X/Notebook-i78GB1TB	853998135-4896,53	Nordeste
357893	18*1*2019	Davi	Roriz_Drummond	Bahia/Vitória da Conquista	        Eletrônicos	SP3X/Celular-4GB128GB	855836333-4821,03	Nordeste
818771	14*9*2019	Vitória	Dieckmann_Boaventura	Bahia/Vitória da Conquista	                   Eletrônicos	TB7A/Tablet-7,5pol	851864968-844,65	Nordeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
733494	8*4*2019	Maria_Eduarda	Fischer_Moscovis	Ceara/Caucaia	              Eletroportateis	FP02/Ferro de passar-300Wvapor	874099076-134,72	Nordeste
879439	24*6*2019	Maria_Alice	Close_Roriz	Ceara/Caucaia	         Eletrônicos	ST88/SmartTV-FullHD32pol	849658591-3628,63	Nordeste
312045	17*12*2019	Luiz_Felipe	Johnson_Annenberg	Ceara/Caucaia	       Eletrodoméstico	LR13/Lavadora-12kg110V	823662786-2675,99	Nordeste
882002	29*11*2019	Maria Fernanda	Menezes_Close	Ceara/Caucaia	                   Eletroportateis	CF16/Cafeteira-smartCafe	832580417-552,5	Nordeste
328379	21*2*2019	Ana Júlia	Liberato_Martins	Ceara/Fortaleza	        Eletrônicos	SP3X/Celular-4GB128GB	825600055-4821,03	Nordeste
875175	21*1*2019	Victor_Hugo	Kannenberg_Ferrari	Ceara/Fortaleza	          Eletrônicos	NT8F/Notebook-i55GB500GB	878725381-3582,23	Nordeste
649991	2*3*2019	Yasmin	Martins_Montenegro	Ceara/Fortaleza	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	841721468-5899,36	Nordeste
752559	22*7*2019	Melissa	Kannenberg_Fischer	Ceara/Fortaleza	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	856100553-1581,03	Nordeste
714112	25*8*2019	Thomas	Chapelin_Ferrari	Ceara/Maracanaú	              Eletroportateis	FP02/Ferro de passar-300Wvapor	880551537-134,72	Nordeste
540286	7*6*2019	Vicente	Albuquerque_Martins	Ceara/Sobral	        Eletrônicos	SP13/Celular-4G64GB	884549823-3028,9	Nordeste
664518	13*7*2019	Pedro	Montenegro_Drummond	Ceara/Sobral	       Eletrodoméstico	LR13/Lavadora-12kg110V	844122701-2675,99	Nordeste
478919	24*1*2019	Guilherme	Schoemberger_Steves	Ceara/Sobral	        Eletrônicos	SP13/Celular-4G64GB	843402289-3028,9	Nordeste
316245	6*7*2019	Gabriela	Góes_Gimenez	Ceara/Sobral	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	834788370-2564,12	Nordeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
711546	10*5*2019	Bianca	Bastos_Menezes	Distrito Federal/Brasília	                   Eletroportateis	CF16/Cafeteira-smartCafe	846750690-552,5	Centro-Oeste
314799	1*6*2019	Felipe	Ribeiro_Muniz	Distrito Federal/Brasília	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	890621368-2473,37	Centro-Oeste
290503	25*4*2019	Matheus	Novaes_Alves	Distrito Federal/Brasília	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	836981017-2564,12	Centro-Oeste
696386	24*5*2019	Gabriela	Fernandes_Fontenelle	Distrito Federal/Brasília	Eletroportateis	LQ67/Liquidificador-3velocidades	881737792-302,01	Centro-Oeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
757447	15*10*2019	João Vitor	Barros_Sanches	Espirito Santo/Cachoeiro do Itapemirim	          Eletrônicos	NT8F/Notebook-i55GB500GB	872964371-3582,23	Sudeste
411542	11*9*2019	Cauã	Moura_Bastos	Espirito Santo/Cachoeiro do Itapemirim	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	869730074-2473,37	Sudeste
900155	19*3*2019	Theo	Figueiredo_Guimarães	Espirito Santo/Cariacica	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	871616634-2473,37	Sudeste
679561	26*9*2019	Rafael	Barros_Ribeiro	Espirito Santo/Cariacica	        Eletrônicos	SP13/Celular-4G64GB	867847794-3028,9	Sudeste
251533	16*2*2019	Pedro	Mazzaropi_Gonçalves	Espirito Santo/Cariacica	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	864925121-2564,12	Sudeste
729721	13*7*2019	Ana_Clara	Bernardi_Drummond	Espirito Santo/Cariacica	         Eletrônicos	ST88/SmartTV-FullHD32pol	833616813-3628,63	Sudeste
151302	9*8*2019	Luiz_Gustavo	Montenegro_Bongiovanni	Espirito Santo/Cariacica	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	826872717-1467,6	Sudeste
883716	23*8*2019	Isabella	Campos_Gonçalves	Espirito Santo/Serra	                   Eletroportateis	CF16/Cafeteira-smartCafe	873459532-552,5	Sudeste
369354	1*12*2019	Heloísa	Gonçalves_Noronha	Espirito Santo/Serra	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	865436290-2564,12	Sudeste
176325	18*3*2019	Nicole	Góes_Silverstone	Espirito Santo/Vila Velha	        Eletrônicos	SP3X/Celular-4GB128GB	877881077-4821,03	Sudeste
602562	11*5*2019	Letícia	Monteiro_Müller	Espirito Santo/Vila Velha	Eletroportateis	LQ12/Liquidificador-5velocidades	835355234-588,82	Sudeste
251641	9*6*2019	Lívia	Schmütz_Riche	Espirito Santo/Vila Velha	                   Eletroportateis	CF67/Cafeteira-convencional	824570060-105,51	Sudeste
723620	4*3*2019	Giovanna	Menezes_Fernandes	Espirito Santo/Vila Velha	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	869872386-1467,6	Sudeste
788353	13*4*2019	Isis	Góes_Lins	Espirito Santo/Vila Velha	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	848750313-2182,42	Sudeste
334522	25*1*2019	Maria_Cecília	Noronha_Santana	Espirito Santo/Vitória	              Eletroportateis	FP32/Ferro de passar-500Wvapor	871246665-552,42	Sudeste
268463	1*4*2019	Maria_Júlia	Cavalcante_Bonner	Espirito Santo/Vitória	           Eletrodoméstico	52SB/Fogão-4Bocas220V	834061640-966,24	Sudeste
828257	21*4*2019	Theo	Annenberg_Schoemberger	Espirito Santo/Vitória	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	886801556-5899,36	Sudeste
392746	15*1*2019	Davi_Luiz	Schumacher_Fischer	Espirito Santo/Vitória	          Eletrônicos	NT8F/Notebook-i55GB500GB	822529919-3582,23	Sudeste
318093	21*5*2019	Daniel	Noronha_Oliveira	Espirito Santo/Vitória	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	829701292-2473,37	Sudeste
282697	4*6*2019	Isabelly	Werneck_Monteiro	Espirito Santo/Vitória	         Eletrônicos	ST88/SmartTV-FullHD32pol	897010024-3628,63	Sudeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
335963	5*3*2019	Amanda	Góes_Meneghel	Goias/Anapólis	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	886434108-2182,42	Centro-Oeste
891847	4*5*2019	Lucas	Johnson_Schumacher	Goias/Anapólis	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	816923209-2564,12	Centro-Oeste
748915	6*9*2019	Maria_Eduarda	Bastos_Gonçalves	Goias/Anapólis	Eletroportateis	LQ12/Liquidificador-5velocidades	871810659-588,82	Centro-Oeste
563292	1*11*2019	Nicolas	Silverstone_Dolabella	Goias/Anapólis	                   Eletroportateis	CF67/Cafeteira-convencional	864960765-105,51	Centro-Oeste
736088	28*4*2019	Luiz_Felipe	Liberato_Bonner	Goias/Aparecida de Goiânia	              Eletroportateis	FP32/Ferro de passar-500Wvapor	891392362-552,42	Centro-Oeste
492026	18*5*2019	Helena	Dantas_Marques	Goias/Aparecida de Goiânia	                   Eletrônicos	TB7A/Tablet-7,5pol	880375991-844,65	Centro-Oeste
567388	5*8*2019	Valentina	Lessa_Kannenberg	Goias/Aparecida de Goiânia	       Eletrodoméstico	LR13/Lavadora-12kg110V	898273812-2675,99	Centro-Oeste
442533	25*11*2019	Lucca	Arantes_Dantas	Goias/Aparecida de Goiânia	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	823944222-5899,36	Centro-Oeste
726701	26*3*2019	Bianca	Ribeiro_Martins	Goias/Goiânia	       Eletrodoméstico	LR13/Lavadora-12kg110V	838422816-2675,99	Centro-Oeste
470226	29*12*2019	Alice	Martins_Góes	Goias/Goiânia	                   Eletroportateis	CF67/Cafeteira-convencional	895614005-105,51	Centro-Oeste
551227	17*4*2019	Catarina	Rios_Maldonado	Goias/Goiânia	                   Eletrônicos	TB47/Tablet-9,6pol	836022206-1471,23	Centro-Oeste
829731	26*6*2019	Enrico	Maldonado_Vitti	Goias/Goiânia	              Eletroportateis	FP02/Ferro de passar-300Wvapor	854203339-134,72	Centro-Oeste
194934	17*12*2019	Bryan	Ferrari_Gimenez	Goias/Luziânia	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	886379455-5899,36	Centro-Oeste
809738	2*5*2019	Emanuel	Ferraz_Giácomo	Goias/Luziânia	        Eletrônicos	SP13/Celular-4G64GB	815469491-3028,9	Centro-Oeste
404747	11*6*2019	Marina	Medeiros_Bonner	Goias/Luziânia	           Eletrodoméstico	52SB/Fogão-4Bocas220V	847578875-966,24	Centro-Oeste
210756	27*8*2019	Pietro	Ferraz_Bittencourt	Goias/Rio Verde	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	845664829-2182,42	Centro-Oeste
129522	26*9*2019	Ana_Laura	Chapelin_Resende	Goias/Rio Verde	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	869076369-2182,42	Centro-Oeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
458867	25*7*2019	Francisco	Riche_Annenberg	Maranhao/Caxias	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	896353455-2182,42	Nordeste
873603	1*1*2019	Ana_Luiza	Werneck_Montenegro	Maranhao/Caxias	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	858643173-2473,37	Nordeste
450427	11*1*2019	Mariana	Roriz_Maldonado	Maranhao/Caxias	         Eletrônicos	ST56/SmartTV-4k52pol	871683994-6074,38	Nordeste
368601	16*5*2019	Maria_Júlia	Cavalcante_Fagundes	Maranhao/Imperatriz	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	829916438-2182,42	Nordeste
561115	23*12*2019	Pedro Henrique	Albuquerque_Martins	Maranhao/Imperatriz	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	836526685-1581,03	Nordeste
454313	28*1*2019	Marina	Barros_Oliveira	Maranhao/Imperatriz	          Eletrônicos	NT9X/Notebook-i78GB1TB	896147418-4896,53	Nordeste
312321	2*6*2019	Maria Clara	Bongiovanni_Bernardi	Maranhao/Imperatriz	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	834976114-2182,42	Nordeste
549653	28*7*2019	Francisco	Reymond_Garcia	Maranhao/Imperatriz	                   Eletrônicos	TB7A/Tablet-7,5pol	847266587-844,65	Nordeste
280712	17*9*2019	Vinicius	Ferrari_Monteiro	Maranhao/Imperatriz	       Eletrodoméstico	LR13/Lavadora-12kg110V	895510966-2675,99	Nordeste
621556	7*6*2019	Enzo Gabriel	Figueiredo_Santana	Maranhao/São José do Ribamar	Eletroportateis	LQ12/Liquidificador-5velocidades	825032951-588,82	Nordeste
237611	24*4*2019	Caio	Vargas_Fischer	Maranhao/São Luís	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	817465347-2182,42	Nordeste
437146	1*5*2019	Ana Júlia	Alencar_Castro	Maranhao/São Luís	                   Eletrônicos	TB7A/Tablet-7,5pol	828028787-844,65	Nordeste
528320	24*6*2019	Davi Lucca	Duarte_Bittencourt	Maranhao/São Luís	                   Eletrônicos	TB7A/Tablet-7,5pol	839313582-844,65	Nordeste
276767	24*11*2019	Isis	Campos_Barros	Maranhao/São Luís	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	882124466-2564,12	Nordeste
754156	27*4*2019	Maria Eduarda	Lombardi_Barros	Maranhao/São Luís	         Eletrônicos	ST88/SmartTV-FullHD32pol	865632509-3628,63	Nordeste
557796	13*9*2019	Luiz_Felipe	Hickmann_Marques	Maranhao/São Luís	          Eletrônicos	NT8F/Notebook-i55GB500GB	889010818-3582,23	Nordeste
735316	17*2*2019	Ana Júlia	Gonçalves_Timberg	Maranhao/Timon	         Eletrônicos	ST88/SmartTV-FullHD32pol	897256876-3628,63	Nordeste
528487	31*3*2019	Cauã	Ferrari_Schoemberger	Maranhao/Timon	Eletroportateis	LQ67/Liquidificador-3velocidades	896407094-302,01	Nordeste
681338	22*12*2019	Catarina	Lombardi_Riche	Maranhao/Timon	          Eletrônicos	NT9X/Notebook-i78GB1TB	841651160-4896,53	Nordeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
598958	7*3*2019	Rebeca	Ferrari_Silverstone	Minas Gerais/Belo Horizonte	          Eletrônicos	NT9X/Notebook-i78GB1TB	814792995-4896,53	Sudeste
442960	19*9*2019	Gabriela	Andrade_Góes	Minas Gerais/Belo Horizonte	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	830303678-1467,6	Sudeste
769540	28*3*2019	Pedro Henrique	Abravanel_Guimarães	Minas Gerais/Belo Horizonte	Eletroportateis	LQ67/Liquidificador-3velocidades	814977244-302,01	Sudeste
201451	26*5*2019	Esther	Ribeiro_Schoemberger	Minas Gerais/Belo Horizonte	        Eletrônicos	SP3X/Celular-4GB128GB	890797300-4821,03	Sudeste
660288	27*4*2019	Mariana	Fischer_Steves	Minas Gerais/Betim	         Eletrônicos	ST56/SmartTV-4k52pol	849165114-6074,38	Sudeste
905920	1*1*2019	Murilo	Johnson_Evelyn	Minas Gerais/Betim	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	899251338-5899,36	Sudeste
373512	13*3*2019	Amanda	Sheherazade_Mazzaropi	Minas Gerais/Betim	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	861045859-2182,42	Sudeste
910770	1*7*2019	João Miguel	Cavalcante_Alencar	Minas Gerais/Betim	           Eletrodoméstico	52SB/Fogão-4Bocas220V	820468014-966,24	Sudeste
624897	7*8*2019	Miguel	Antunes_Müller	Minas Gerais/Betim	                   Eletroportateis	CF67/Cafeteira-convencional	884242965-105,51	Sudeste
177948	8*3*2019	Murilo	Vitti_Oliveira	Minas Gerais/Contagem	                   Eletrônicos	TB7A/Tablet-7,5pol	837740777-844,65	Sudeste
299734	14*5*2019	Gabriela	Maldonado_Muniz	Minas Gerais/Contagem	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	832876898-2182,42	Sudeste
200727	25*8*2019	Bryan	Roriz_Lins	Minas Gerais/Contagem	                   Eletroportateis	CF67/Cafeteira-convencional	819303871-105,51	Sudeste
138728	10*5*2019	Júlia	Muniz_Bastos	Minas Gerais/Juiz de Fora	Eletroportateis	LQ12/Liquidificador-5velocidades	878470967-588,82	Sudeste
206826	9*2*2019	Heloísa	Moraes_Dantas	Minas Gerais/Juiz de Fora	Eletroportateis	LQ12/Liquidificador-5velocidades	872909272-588,82	Sudeste
585606	14*1*2019	Marina	Garcia_Vitti	Minas Gerais/Uberlândia	        Eletrônicos	SP13/Celular-4G64GB	858514446-3028,9	Sudeste
406049	28*1*2019	João Miguel	Figueiredo_Martins	Minas Gerais/Uberlândia	          Eletrônicos	NT8F/Notebook-i55GB500GB	862948172-3582,23	Sudeste
277796	15*9*2019	Maria_Clara	Carvalho_Lessa	Minas Gerais/Uberlândia	          Eletrônicos	NT9X/Notebook-i78GB1TB	859468424-4896,53	Sudeste
256818	13*2*2019	Maria_Eduarda	Johnson_Antunes	Minas Gerais/Uberlândia	        Eletrônicos	SP3X/Celular-4GB128GB	870877010-4821,03	Sudeste
572149	5*4*2019	Lara	Evelyn_Ferraz	Minas Gerais/Uberlândia	              Eletroportateis	FP32/Ferro de passar-500Wvapor	837707637-552,42	Sudeste
773916	31*12*2019	Lara	Carvalho_Trindade	Minas Gerais/Uberlândia	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	864936137-2182,42	Sudeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
778273	22*3*2019	Laura	Campos_Martins	Mato Grosso do Sul/Campo Grande	                   Eletroportateis	CF16/Cafeteira-smartCafe	881270040-552,5	Centro-Oeste
599212	23*7*2019	Davi Lucca	Sanches_Ribeiro	Mato Grosso do Sul/Campo Grande	       Eletrodoméstico	LR13/Lavadora-12kg110V	899376523-2675,99	Centro-Oeste
596286	26*1*2019	Nicole	Timberg_Alves	Mato Grosso do Sul/Campo Grande	                   Eletroportateis	CF67/Cafeteira-convencional	866268840-105,51	Centro-Oeste
446944	6*2*2019	Samuel	Schumacher_Bonner	Mato Grosso do Sul/Dourados	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	862741165-2564,12	Centro-Oeste
458932	9*5*2019	Sarah	Menezes_Sheherazade	Mato Grosso do Sul/Dourados	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	843359815-2182,42	Centro-Oeste
665769	27*11*2019	Thiago	Close_Garcia	Mato Grosso do Sul/Ponta Porã	         Eletrônicos	ST56/SmartTV-4k52pol	831125313-6074,38	Centro-Oeste
156869	10*1*2019	Esther	Lambertini_Cavalcante	Mato Grosso do Sul/Ponta Porã	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	828288947-2564,12	Centro-Oeste
255877	28*6*2019	João Vitor	Novaes_Schmütz	Mato Grosso do Sul/Três Lagoas	                   Eletroportateis	CF16/Cafeteira-smartCafe	877234574-552,5	Centro-Oeste
150876	20*10*2019	Davi Lucca	Vasconcelos_Marques	Mato Grosso do Sul/Três Lagoas	                   Eletrônicos	TB47/Tablet-9,6pol	892586425-1471,23	Centro-Oeste
426465	9*6*2019	Samuel	Lessa_Lambertini	Mato Grosso do Sul/Três Lagoas	                   Eletrônicos	TB47/Tablet-9,6pol	861043814-1471,23	Centro-Oeste
